ProcessID,ProcessName,Domain,FeatureID,FeatureName,ImplementationStatus,Contract
contract2revenue,Contract2Revenue,Finance,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
contract2revenue,Contract2Revenue,Finance,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
contract2revenue,Contract2Revenue,Finance,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
contract2revenue,Contract2Revenue,Finance,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
contract2revenue,Contract2Revenue,Finance,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
contract2revenue,Contract2Revenue,Finance,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
contract2revenue,Contract2Revenue,Finance,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
contract2revenue,Contract2Revenue,Finance,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
contract2revenue,Contract2Revenue,Finance,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
contract2revenue,Contract2Revenue,Finance,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
contract2revenue,Contract2Revenue,Finance,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
contract2revenue,Contract2Revenue,Finance,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
demand2supply,Demand2Supply,Supply Chain,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
sop_ibp2execution,S&OP / IBP2Execution,Supply Chain,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
design2cost,Design2Cost / Design2Source,Engineering,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
project2cash,Engineer2Order / Project2Cash,Projects,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
dock2stock,Dock2Stock,Warehouse,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
dock2stock,Dock2Stock,Warehouse,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
dock2stock,Dock2Stock,Warehouse,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
dock2stock,Dock2Stock,Warehouse,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
dock2stock,Dock2Stock,Warehouse,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
dock2stock,Dock2Stock,Warehouse,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
dock2stock,Dock2Stock,Warehouse,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
dock2stock,Dock2Stock,Warehouse,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
dock2stock,Dock2Stock,Warehouse,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
dock2stock,Dock2Stock,Warehouse,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
dock2stock,Dock2Stock,Warehouse,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
dock2stock,Dock2Stock,Warehouse,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
dock2stock,Dock2Stock,Warehouse,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
dock2stock,Dock2Stock,Warehouse,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
dock2stock,Dock2Stock,Warehouse,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
dock2stock,Dock2Stock,Warehouse,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
dock2stock,Dock2Stock,Warehouse,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
dock2stock,Dock2Stock,Warehouse,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
dock2stock,Dock2Stock,Warehouse,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
dock2stock,Dock2Stock,Warehouse,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
pick2pack2ship,Pick2Pack2Ship,Warehouse,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
return2disposition,Return2Disposition,Service,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
return2disposition,Return2Disposition,Service,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
return2disposition,Return2Disposition,Service,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
return2disposition,Return2Disposition,Service,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
return2disposition,Return2Disposition,Service,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
return2disposition,Return2Disposition,Service,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
return2disposition,Return2Disposition,Service,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
return2disposition,Return2Disposition,Service,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
return2disposition,Return2Disposition,Service,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
return2disposition,Return2Disposition,Service,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
return2disposition,Return2Disposition,Service,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
return2disposition,Return2Disposition,Service,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
return2disposition,Return2Disposition,Service,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
return2disposition,Return2Disposition,Service,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
return2disposition,Return2Disposition,Service,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
return2disposition,Return2Disposition,Service,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
return2disposition,Return2Disposition,Service,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
return2disposition,Return2Disposition,Service,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
return2disposition,Return2Disposition,Service,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
